Bankrupt,working capital to total assets assets,retained earning to total assets,ROA (C) : Return On Total Assets (C) : before interest and depreciation before interest,net worth / assets
0,935478205,943789973,533856579,8569701
0,842209864,954683334,576804953,880732836
0,843775543,940509965,522887925,838891072
0,824783331,938430748,50397309,823170179
0,8457212,937165267,479403305,829670164
0,804276133,935162608,489396968,797381867
0,870727468,935489509,493589431,866825891
0,823318793,924874899,430312485,790549324
0,839271715,939371159,520352947,818212051
0,819508184,946328923,515575489,815944614
0,841789135,938681031,489055721,814765547
0,838864608,936202559,50397309,81334462
0,83115297,937752489,497733145,809777187
0,854123306,939647696,530882855,828914351
0,844271748,945463256,545605226,894670012
0,838874701,938344832,517379223,809777187
0,814160013,939445605,519426705,836895728
0,761724845,931121572,478623312,880521208
0,796056737,924060083,431628723,755872661
0,896988091,938460518,513820504,822353902
0,875007927,911144088,35996685,784926082
0,78499622,94414693,556281383,857998005
0,881336225,935897992,495734412,811530671
0,885642066,9370967,500024375,853674759
0,876598243,94065004,531321601,811137649
0,916786306,949942313,565056306,871784019
0,853210577,929149089,440842393,784653989
0,858837929,933805329,479013309,813284155
0,823211844,955277743,574464973,86997007
0,831303271,942189755,548920197,834779454
0,825006023,942465725,49490567,832270158
0,825192954,935511165,478330815,779363304
0,693112302,922853073,413542632,735888986
0,857905463,951638307,581192415,823774828
0,840083224,93550343,50056062,838346888
0,880490763,93716113,497684395,840795719
1,631612627,876916911,444011115,773891224
0,73288624,941395499,503680593,874565408
0,789785809,958406139,48003705,922453669
0,79724376,937318941,518354214,846570124
0,839601488,936992857,493784429,886204916
0,752461515,944848936,504509336,840160837
0,757194724,948390369,491103203,909393234
0,787866348,947868385,512504266,868337515
0,83899693,935003821,486715741,833177132
0,830666463,934941216,48691074,865011942
0,809538137,936092,480768293,813314388
0,783500759,942602939,484083264,995555824
0,856508091,932152748,475795837,801463252
0,799768078,9480623,494466923,896090939
0,821772365,939200338,512065519,843093388
0,783684244,915678154,412762638,873779363
0,791108301,924913245,447131088,787556308
0,86146814,9308446,461902208,853432899
0,909356651,918732733,428947497,895818847
0,856773145,930757221,466484668,844393385
0,820078401,947347784,504996831,838649212
0,811593699,93557551,469994638,808719049
0,855802881,936202427,502754351,8271911
0,832542997,939640529,483888266,808144632
0,83201109,934725559,492663189,821930647
0,869180286,944623235,524155414,907125797
0,872893444,944662823,53605031,846056172
0,729168802,935603689,475259591,819239955
0,920773294,933860391,52454541,935846661
0,729406846,948072201,523765417,977234937
0,801726288,937739105,480085799,867037519
0,962558921,900340549,430361234,827009705
0,804847294,932699126,473260859,784321432
0,89013981,932965423,478038317,8629259
0,83237276,921034583,447423585,861988693
0,815457469,941909937,549261444,897451401
0,952687329,933507275,476673329,926142032
0,882480823,937776473,491639448,864225897
0,961976725,941009199,491736947,961755903
0,835307306,892376524,414761371,866432869
0,86779927,937572158,495588164,860537534
0,83336747,944404802,50402184,936995495
0,875879989,942872817,524837908,873749131
0,845943578,939892993,484814508,877225867
0,804032746,931702711,466484668,807056263
0,833145579,925258414,436113684,823381806
0,828593653,938229298,521425438,839374792
0,884780984,934079959,502071857,848837561
0,867831106,931121745,468093404,900988602
1,766949967,919303573,413786379,781177253
1,803379682,926768647,452444791,814705082
0,846089925,935205599,483985765,864649152
0,815792823,937464847,499585629,818242283
0,851950577,952055169,473358358,917162983
0,822066813,936699327,482425779,870151465
0,89253371,930903797,476283333,958490794
0,868335935,946169658,513040511,883181667
0,85427957,934370417,473699605,848505003
0,724020285,898438433,359528104,849018956
0,936805967,966986032,644371862,986062823
0,980521212,937099653,499878126,964234967
0,76349843,94658523,551796422,928621096
0,88710368,940491825,501828109,89974907
0,799938756,965162851,699556379,896967681
0,850944823,971616419,528640374,949935
0,844261687,936607354,52113294,959246606
0,705679332,502083995,429434992,790216767
0,776135187,923890694,424608785,917797866
0,832255049,928248125,450641057,983493062
0,957760354,953558122,549505192,944402455
0,879748899,935710875,444742359,910300209
0,767304179,932538983,488373227,935514103
0,871706735,94270232,523619168,903981619
0,926098421,947595302,535757812,957734982
0,844069802,940440379,52576415,849593373
0,781371053,888869116,339492029,841188741
0,849103592,957155113,553892653,93097923
0,867778873,932964888,471067128,897028146
0,845284759,933165449,474382099,829458536
0,82362105,9299884,442938624,826495752
0,853906768,872718462,271291376,896272334
0,847933338,924300111,440062399,942951295
0,92476547,939689276,521961683,980046558
0,814771032,9593604,540242773,952232669
0,834032482,935114697,46633842,843637573
0,91382055,929053353,453029786,971490764
0,908454067,931525648,478379564,932853645
0,910790845,943596343,481743285,911116486
0,887915704,938292779,515526739,92441878
0,875976816,944900888,541949008,869697977
0,788562236,950292732,498805635,884572361
0,907267193,93293404,479890801,976781449
1,762516802,902607313,331594599,765123802
0,840252181,932547743,470920879,853916619
0,782591261,938869363,506654317,8450585
0,843501709,951535259,472480866,912597878
0,833052652,936748661,484912007,881458415
0,910220052,932231583,481255789,943344318
0,886776588,947467805,50514308,919521117
0,833354334,934235452,470530883,864588687
0,724109773,918423315,468434651,830002721
0,892843462,940859443,47881831,971400067
0,934518768,942872236,531175352,957855912
0,747861171,932304006,463803442,947939656
0,90354147,944050637,523082923,917465308
0,846155818,964293745,733973578,903890921
0,862897205,970592587,593623556,951476857
0,832631741,93778917,521669185,959095444
0,922933716,925617278,534685322,918160655
0,785733253,918149506,392677814,904193246
0,754339733,917026716,452932287,879674698
0,783995778,887985175,367376785,943888503
0,822800538,934692823,480622045,987393053
0,960180747,958938248,556232633,984158176
0,873251215,939348947,484765758,89367234
0,781622285,931890668,478087067,963086132
0,795402896,936862037,488421976,895637452
0,933779753,942848818,522156681,962753575
0,888994043,940734777,523862916,856637543
0,770224997,921280348,434797446,873416573
0,826973355,951778293,514308,940895486
0,828175266,932899062,476039585,915137407
0,82058587,931872511,472090869,809202769
0,823483043,922538731,439672403,842972458
0,828136442,920457224,489348218,885932823
0,83806231,917866966,501291864,928349004
0,926250173,937436736,513820504,9821326
0,798811143,957804968,539901526,950993137
0,867538165,935697354,480719544,835777126
0,944327778,892392896,383366646,901411857
0,843595004,907678075,378394189,845239895
0,927647693,943932206,478135816,915500197
0,866489554,937353706,509238044,884602594
0,85641048,939950827,529225369,852646854
0,783559705,949322364,497440647,866856124
0,913432462,922997143,503534344,975058198
1,711288647,822655344,320625945,81334462
1,794752937,895212965,356018135,830365511
1,776262736,920257055,436942427,772681924
0,844489035,931433252,467605908,842307343
0,839960632,942690275,527226637,896332799
0,843767415,945757727,459562229,916921123
0,80136746,941399808,505289329,89938628
0,932208472,935099764,473943353,935060616
0,901454498,945819117,506703066,928349004
0,87212516,934180936,471749622,898116516
0,778462255,938630108,543801492,876711915
0,904494393,953676795,6056647,961272183
0,925097544,945323502,542923999,960365208
0,740351512,932331214,504948082,910390906
0,87565568,932284373,467508409,915500197
0,904221827,95656102,643884366,95005593
0,918138554,963772479,669867889,954107083
0,85255898,936894716,521230439,964476827
0,951804014,946692854,533271584,954348943
0,888493474,966320345,669282894,932702482
0,820647019,937394962,506361819,919702512
0,944450879,961108666,575439965,91846298
0,814718566,874969325,428996246,947274541
0,799402783,926829222,468483401,989358164
0,963457849,964983706,573489982,98068144
0,859428796,943239545,515819237,879886326
0,792338291,936164678,489250719,939262932
0,849909032,942184352,518792961,936269916
0,922027474,946066819,540340272,953895456
0,88849482,939109467,509091795,89439792
0,743565437,932492103,474430849,896423497
0,816726733,945664079,504168089,900444418
0,840573867,934666045,479549554,913656015
0,836101789,938772202,500170624,854430571
0,82903937,891053406,483303271,833660852
0,902145572,934028024,525569151,957039635
0,833187123,939505636,539316531,924267618
0,930473402,938819857,508165554,974030293
0,814658583,955243844,507678058,938053632
0,85360891,935223685,490176961,856184055
0,888385392,920123102,49490567,893279318
0,818214814,883158157,438209916,785560964
0,904034846,942179337,489786964,880611906
0,771531022,91898525,432993711,812195786
0,901071656,945981297,559401355,902167669
0,787560302,953567161,499829376,875260755
0,896019513,937446472,48115829,963600085
1,727034955,915998266,418368839,798198144
0,872471159,921462067,424462536,849079421
0,856798435,94709588,474479598,926172265
0,891230363,946856187,493833179,919823442
0,918896566,927872905,448544825,917223448
0,902949384,944783811,508409301,926414125
0,865576652,935413428,474430849,902349064
0,738933189,9298591,504948082,869274723
0,937023893,962445854,625408278,979925628
0,931717257,944444351,531955345,951355927
0,749848167,899679488,39662653,91822112
0,896971081,941646131,520352947,91407927
0,894058868,951566825,590454834,942407111
0,926838895,972603991,710915029,952504762
0,841573595,93810533,518792961,960183814
0,961890397,952816422,545312729,958430329
0,896750836,965043222,634524448,966048916
0,822622286,945023051,559108858,957402425
0,942208321,963375094,562765076,941802461
0,839757147,955297765,618485838,915258337
0,796244673,964262455,818017842,89987
0,815723867,883145172,504655584,947093146
0,87556462,927940675,481450787,991686066
0,945430369,965885743,5771462,973153551
0,862681912,940911152,505825574,88832119
0,880613285,940391201,485155755,96961635
0,857204097,945130139,540194023,957493122
0,89172466,940759348,515575489,946458264
0,919122232,939308505,510115536,910028116
0,752968392,926025464,471408375,80058651
0,810828621,953214698,547652708,920730417
0,828605291,936565324,492468191,882758412
0,880493565,941471162,49826939,879130514
0,801421662,896134897,472919612,87532122
0,939608959,939710448,52347292,980983765
0,843931779,943828189,550675182,940200139
0,926120763,937704039,509335543,967348913
0,793168529,940650881,505825574,959518699
0,867205703,938689564,504606835,88091423
0,936563741,932141415,523667918,891767694
0,861922704,746949393,340759518,877377029
0,880769004,950912029,492273193,857484052
0,757254607,921986992,437039926,796474892
0,877062643,941010314,542241505,868549143
0,769860465,956595923,502608102,886930496
0,897722635,937829848,478623312,964748919
1,764816476,87393655,418515088,78344469
0,856366777,931547799,467167162,933942014
0,836223403,945172472,477453322,890437464
0,893799123,945972745,494759421,933276899
0,902891581,922001696,466435919,913383922
0,87231723,947337597,499195632,915802521
0,886837683,934996533,48223078,924479245
0,754757629,932750282,539560279,870030535
0,918148084,962378216,643933116,953593131
0,907577477,932631652,467508409,945007105
0,750089894,912966318,507970555,905130453
0,880872422,93917513,486130746,909121142
0,89823135,950241128,59771852,939867582
0,917684667,971996693,641739385,949904768
0,960515658,952679725,529322868,955316383
0,904252388,958991916,587237362,970220999
0,807029135,927700076,499683128,946276869
0,964958757,963369338,538439039,965837289
0,746561389,947922472,549115195,874414246
